1.0 2.42496
2.0 3.4883200000000003
3.0 5.0224
4.0 6.658240000000001
5.0 8.2896
6.0 9.78528
7.0 11.08032
8.0 12.12704
9.0 13.023360000000002
10.0 13.80704
11.0 14.32448
12.0 14.692159999999998
13.0 14.8704
14.0 14.8784
15.0 14.809920000000002
16.0 14.64864
17.0 14.207680000000002
18.0 13.736320000000001
19.0 13.150079999999999
20.0 12.45248
21.0 11.634240000000002
22.0 10.8016
23.0 9.84576
24.0 8.88096
25.0 7.83616
26.0 6.920320000000001
27.0 5.91424
28.0 4.93856
29.0 4.0422400000000005
30.0 3.1679999999999997
31.0 2.3798399999999997
32.0 1.71648
33.0 1.1910399999999999
34.0 0.7324799999999999
35.0 0.44032
36.0 0.24320000000000003
37.0 0.12544000000000002
38.0 0.08128
39.0 0.05728
40.0 0.051519999999999996
41.0 0.04832
42.0 0.050879999999999995
43.0 0.04736
44.0 0.052480000000000006
45.0 0.054720000000000005
46.0 0.055999999999999994
47.0 0.051519999999999996
48.0 0.045759999999999995
49.0 0.04736
50.0 0.050559999999999994
51.0 0.0432
52.0 0.04511999999999999
53.0 0.047040000000000005
54.0 0.04192
55.0 0.04128
56.0 0.03456
57.0 0.04032
58.0 0.04128
59.0 0.039999999999999994
60.0 0.0368
61.0 0.04064000000000001
62.0 0.040639999999999996
63.0 0.04128
64.0 0.03391999999999999
65.0 0.0368
66.0 0.03872
67.0 0.03712
68.0 0.04032
69.0 0.03936
70.0 0.03392
71.0 0.03391999999999999
72.0 0.03616
73.0 0.03328
74.0 0.029440000000000004
75.0 0.030080000000000003
76.0 0.027839999999999997
77.0 0.02656
78.0 0.02752
79.0 0.02912
80.0 0.02656
81.0 0.0208
82.0 0.023039999999999998
83.0 0.02208
84.0 0.02048
85.0 0.021120000000000003
86.0 0.016640000000000002
87.0 0.017280000000000004
88.0 0.01728
89.0 0.01728
90.0 0.016960000000000003
91.0 0.01408
92.0 0.015360000000000002
93.0 0.01472
94.0 0.01216
95.0 0.01248
96.0 0.01664
97.0 0.01472
98.0 0.01472
99.0 0.015039999999999998
100.0 0.01408
